"slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread"
"ethereum","ETH","Ethereum",2017-10-27,2,296.51,299.26,294.06,297.42,257168992,28270110720,0.6462,5.2
"ethereum","ETH","Ethereum",2017-10-28,2,297.92,300.36,293.58,296.3,264424000,28410406912,0.4012,6.78
"ethereum","ETH","Ethereum",2017-10-29,2,296.38,313.76,296.38,305.09,551752000,28270163968,0.5012,17.38
"ethereum","ETH","Ethereum",2017-10-30,2,304.78,310.5,304.35,307.75,331441984,29077594112,0.5528,6.15
"ethereum","ETH","Ethereum",2017-10-31,2,307.38,310.55,305.88,305.88,369583008,29331517440,0,4.67
"ethereum","ETH","Ethereum",2017-11-01,2,305.76,306.4,290.58,291.69,553864000,29183592448,0.0702,15.82
"ethereum","ETH","Ethereum",2017-11-02,2,290.73,293.91,281.17,287.43,904900992,27754237952,0.4914,12.74
"ethereum","ETH","Ethereum",2017-11-03,2,288.5,308.31,287.69,305.71,646339968,27547410432,0.8739,20.62
"ethereum","ETH","Ethereum",2017-11-04,2,305.48,305.48,295.8,300.47,416479008,29175347200,0.4824,9.68
"ethereum","ETH","Ethereum",2017-11-05,2,300.04,301.37,295.12,296.26,337657984,28661499904,0.1824,6.25
"ethereum","ETH","Ethereum",2017-11-06,2,296.43,305.42,293.72,298.89,579358976,28322701312,0.4419,11.7
"ethereum","ETH","Ethereum",2017-11-07,2,298.57,304.84,290.77,294.66,540766016,28533338112,0.2765,14.07
"ethereum","ETH","Ethereum",2017-11-08,2,294.27,318.7,293.1,309.07,967955968,28128708608,0.6238,25.6
"ethereum","ETH","Ethereum",2017-11-09,2,308.64,329.45,307.06,320.88,893249984,29508962304,0.6172,22.39
"ethereum","ETH","Ethereum",2017-11-10,2,320.67,324.72,294.54,299.25,885985984,30665191424,0.1561,30.18
"ethereum","ETH","Ethereum",2017-11-11,2,298.59,319.45,298.19,314.68,842300992,28559437824,0.7756,21.26
"ethereum","ETH","Ethereum",2017-11-12,2,314.69,319.15,298.51,307.91,1613479936,30106191872,0.4554,20.64
