"slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread"
"ripple","XRP","XRP",2018-03-27,3,0.599026,0.604332,0.565132,0.577917,351380992,23418449920,0.3261,0.04
"ripple","XRP","XRP",2018-03-28,3,0.577511,0.594023,0.572828,0.578002,258298000,22577346560,0.2441,0.02
"ripple","XRP","XRP",2018-03-29,3,0.577767,0.57864,0.511511,0.511511,420550016,22587353088,0,0.07
"ripple","XRP","XRP",2018-03-30,3,0.513268,0.531276,0.484362,0.509565,518219008,20065822720,0.5372,0.05
"ripple","XRP","XRP",2018-03-31,3,0.510617,0.529406,0.505167,0.512353,293208000,19962322944,0.2965,0.02
"ripple","XRP","XRP",2018-04-01,3,0.513854,0.515437,0.466223,0.485081,297868992,20088877056,0.3832,0.05
"ripple","XRP","XRP",2018-04-02,3,0.486067,0.510446,0.478596,0.500688,262342000,19002546176,0.6936,0.03
"ripple","XRP","XRP",2018-04-03,3,0.501533,0.562698,0.499658,0.558044,578238976,19607187456,0.9262,0.06
"ripple","XRP","XRP",2018-04-04,3,0.554569,0.563117,0.498487,0.501631,415257984,21680592896,0.0486,0.06
"ripple","XRP","XRP",2018-04-05,3,0.50195,0.505882,0.48449,0.495801,358755008,19623483392,0.5287,0.02
"ripple","XRP","XRP",2018-04-06,3,0.494781,0.49809,0.465615,0.476431,218156000,19343226880,0.3331,0.03
"ripple","XRP","XRP",2018-04-07,3,0.476851,0.495667,0.474575,0.487867,209076000,18642259968,0.6302,0.02
"ripple","XRP","XRP",2018-04-08,3,0.488227,0.501418,0.487591,0.500398,137548000,19086993408,0.9262,0.01
"ripple","XRP","XRP",2018-04-09,3,0.501201,0.512142,0.482573,0.491855,271775008,19594213376,0.3139,0.03
"ripple","XRP","XRP",2018-04-10,3,0.492134,0.493645,0.482839,0.491931,154495008,19239753728,0.8414,0.01
"ripple","XRP","XRP",2018-04-11,3,0.492568,0.548455,0.489026,0.539506,341707008,19256721408,0.8494,0.06
"ripple","XRP","XRP",2018-04-12,3,0.538657,0.644518,0.506543,0.628737,1346739968,21058555904,0.8856,0.14
"ripple","XRP","XRP",2018-04-13,3,0.630093,0.693112,0.605816,0.638087,1245170048,24650981376,0.3697,0.09
"ripple","XRP","XRP",2018-04-14,3,0.63738,0.661508,0.616307,0.632184,626268032,24936069120,0.3513,0.05
"ripple","XRP","XRP",2018-04-15,3,0.634883,0.682534,0.634143,0.682534,609636992,24838377472,1,0.05
"ripple","XRP","XRP",2018-04-16,3,0.682296,0.687165,0.63861,0.663297,531996000,26693345280,0.5084,0.05
"ripple","XRP","XRP",2018-04-17,3,0.66489,0.677356,0.654346,0.656933,442352992,26012346368,0.1124,0.02
"ripple","XRP","XRP",2018-04-18,3,0.657052,0.721426,0.657052,0.708932,624049024,25705693184,0.8059,0.06
"ripple","XRP","XRP",2018-04-19,3,0.712059,0.791976,0.706841,0.791976,878328000,27857733632,1,0.09
"ripple","XRP","XRP",2018-04-20,3,0.791172,0.938354,0.791172,0.924465,2344069888,30952869888,0.9056,0.15
"ripple","XRP","XRP",2018-04-21,3,0.925021,0.925021,0.821113,0.873103,1563970048,36189405184,0.5003,0.1
"ripple","XRP","XRP",2018-04-22,3,0.86682,0.911901,0.848091,0.869995,946398976,33912430592,0.3433,0.06
"ripple","XRP","XRP",2018-04-23,3,0.866578,0.88629,0.863304,0.876657,674545024,33902962688,0.5809,0.02
"ripple","XRP","XRP",2018-04-24,3,0.876012,0.96561,0.873566,0.934781,1572930048,34292535296,0.6651,0.09
"ripple","XRP","XRP",2018-04-25,3,0.932771,0.932771,0.779231,0.800607,1614050048,36514459648,0.1392,0.15
"ripple","XRP","XRP",2018-04-26,3,0.801774,0.852414,0.771787,0.852414,1028590016,31386415104,1,0.08
"ripple","XRP","XRP",2018-04-27,3,0.851139,0.859641,0.813885,0.813885,673793024,33318862848,0,0.05
"ripple","XRP","XRP",2018-04-28,3,0.812063,0.887591,0.812063,0.863804,788718976,31789191168,0.6851,0.08
"ripple","XRP","XRP",2018-04-29,3,0.864399,0.904945,0.83448,0.872778,896313984,33837930496,0.5435,0.07
"ripple","XRP","XRP",2018-04-30,3,0.871404,0.876788,0.831208,0.837938,575363968,34112151552,0.1477,0.05
"ripple","XRP","XRP",2018-05-01,3,0.838355,0.842069,0.797826,0.841407,630809024,32818413568,0.985,0.04
"ripple","XRP","XRP",2018-05-02,3,0.839355,0.86428,0.831713,0.859094,544425984,32863961088,0.8408,0.03
"ripple","XRP","XRP",2018-05-03,3,0.85898,0.892916,0.847319,0.884466,725228992,33632360448,0.8147,0.05
"ripple","XRP","XRP",2018-05-04,3,0.881536,0.927695,0.866922,0.895442,1007609984,34537046016,0.4693,0.06
"ripple","XRP","XRP",2018-05-05,3,0.895562,0.922354,0.895562,0.905103,668800000,35086573568,0.3561,0.03
"ripple","XRP","XRP",2018-05-06,3,0.904235,0.918675,0.855972,0.871424,640057024,35426365440,0.2464,0.06
"ripple","XRP","XRP",2018-05-07,3,0.871214,0.871236,0.812933,0.832641,602534976,34132639744,0.338,0.06
"ripple","XRP","XRP",2018-05-08,3,0.833086,0.846992,0.803568,0.81397,465040992,32638867456,0.2395,0.04
"ripple","XRP","XRP",2018-05-09,3,0.813393,0.819969,0.7703,0.802043,611574976,31867320320,0.6391,0.05
"ripple","XRP","XRP",2018-05-10,3,0.803212,0.808914,0.757342,0.758237,399324000,31468457984,0.0174,0.05
"ripple","XRP","XRP",2018-05-11,3,0.756578,0.761326,0.656026,0.684948,991409024,29641412608,0.2747,0.11
"ripple","XRP","XRP",2018-05-12,3,0.685772,0.714918,0.639771,0.696735,596684992,26875392000,0.758,0.08
"ripple","XRP","XRP",2018-05-13,3,0.698085,0.758977,0.680971,0.745748,532488000,27357941760,0.8304,0.08
"ripple","XRP","XRP",2018-05-14,3,0.744701,0.756983,0.707693,0.740898,613462016,29184794624,0.6737,0.05
"ripple","XRP","XRP",2018-05-15,3,0.738938,0.752269,0.692667,0.698588,422980000,28958941184,0.0993,0.06
"ripple","XRP","XRP",2018-05-16,3,0.69592,0.714081,0.669438,0.714081,429641984,27273091072,1,0.04
"ripple","XRP","XRP",2018-05-17,3,0.713388,0.714618,0.661213,0.66731,337999008,27957649408,0.1142,0.05
"ripple","XRP","XRP",2018-05-18,3,0.6654,0.685625,0.65339,0.680294,344944000,26077022208,0.8346,0.03
"ripple","XRP","XRP",2018-05-19,3,0.680759,0.69045,0.665896,0.676713,249039008,26678913024,0.4405,0.02
"ripple","XRP","XRP",2018-05-20,3,0.677258,0.704614,0.673348,0.700244,275614016,26541729792,0.8602,0.03
"ripple","XRP","XRP",2018-05-21,3,0.700441,0.703051,0.676203,0.681587,250480992,27450261504,0.2005,0.03
"ripple","XRP","XRP",2018-05-22,3,0.682151,0.682933,0.644588,0.645567,234712992,26733486080,0.0255,0.04
"ripple","XRP","XRP",2018-05-23,3,0.648634,0.649121,0.586997,0.599594,482480992,25419945984,0.2028,0.06
"ripple","XRP","XRP",2018-05-24,3,0.599207,0.640258,0.589272,0.631997,440532992,23482884096,0.838,0.05
"ripple","XRP","XRP",2018-05-25,3,0.632924,0.636208,0.603334,0.611001,289816000,24804259840,0.2332,0.03
"ripple","XRP","XRP",2018-05-26,3,0.610118,0.626494,0.6038,0.612708,213242000,23910506496,0.3925,0.02
"ripple","XRP","XRP",2018-05-27,3,0.61204,0.612884,0.603328,0.607881,186963008,23985823744,0.4765,0.01
"ripple","XRP","XRP",2018-05-28,3,0.608368,0.609781,0.552299,0.552299,327903008,23841910784,0,0.06
"ripple","XRP","XRP",2018-05-29,3,0.556084,0.610749,0.551635,0.601241,380744000,21792913408,0.8392,0.06
"ripple","XRP","XRP",2018-05-30,3,0.603769,0.627679,0.590058,0.605817,320604992,23661682688,0.4189,0.04
"ripple","XRP","XRP",2018-05-31,3,0.603452,0.621636,0.596089,0.612622,283328000,23649263616,0.6472,0.03
"ripple","XRP","XRP",2018-06-01,3,0.612893,0.624824,0.609069,0.623364,263088000,24019240960,0.9073,0.02
"ripple","XRP","XRP",2018-06-02,3,0.623462,0.648982,0.619477,0.643451,315206016,24465598464,0.8125,0.03
"ripple","XRP","XRP",2018-06-03,3,0.643412,0.673594,0.640891,0.671205,327804000,25248462848,0.9269,0.03
"ripple","XRP","XRP",2018-06-04,3,0.692466,0.703623,0.644603,0.661425,558131008,27173410816,0.285,0.06
"ripple","XRP","XRP",2018-06-05,3,0.661898,0.68384,0.641428,0.677015,386328000,25973901312,0.8391,0.04
"ripple","XRP","XRP",2018-06-06,3,0.677901,0.681668,0.660059,0.674797,273966016,26601873408,0.682,0.02
"ripple","XRP","XRP",2018-06-07,3,0.675313,0.688223,0.673146,0.678128,244568000,26500311040,0.3304,0.02
"ripple","XRP","XRP",2018-06-08,3,0.677586,0.679668,0.660804,0.674343,221887008,26591389696,0.7177,0.02
"ripple","XRP","XRP",2018-06-09,3,0.674778,0.678893,0.659755,0.659755,175990000,26481182720,0,0.02
"ripple","XRP","XRP",2018-06-10,3,0.659514,0.659514,0.561237,0.588126,492555008,25882169344,0.2736,0.1
"ripple","XRP","XRP",2018-06-11,3,0.586198,0.604066,0.568721,0.604066,336547008,23004934144,1,0.04
"ripple","XRP","XRP",2018-06-12,3,0.602136,0.602139,0.556653,0.562933,309544000,23630413824,0.1381,0.05
"ripple","XRP","XRP",2018-06-13,3,0.562845,0.564642,0.517036,0.534663,359864992,22088464384,0.3703,0.05
"ripple","XRP","XRP",2018-06-14,3,0.535435,0.57059,0.526614,0.561306,379824992,21012770816,0.7889,0.04
"ripple","XRP","XRP",2018-06-15,3,0.560062,0.560062,0.534301,0.537707,241684992,21979799552,0.1322,0.03
"ripple","XRP","XRP",2018-06-16,3,0.537106,0.539293,0.523588,0.534784,202682000,21078878208,0.7129,0.02
"ripple","XRP","XRP",2018-06-17,3,0.535536,0.538881,0.525215,0.528216,166028000,21017262080,0.2196,0.01
"ripple","XRP","XRP",2018-06-18,3,0.52882,0.547794,0.511833,0.537495,276527008,20753696768,0.7136,0.04
"ripple","XRP","XRP",2018-06-19,3,0.538614,0.558059,0.534595,0.549621,255400000,21138071552,0.6404,0.02
"ripple","XRP","XRP",2018-06-20,3,0.549738,0.550554,0.525859,0.539286,256920000,21574639616,0.5437,0.02
"ripple","XRP","XRP",2018-06-21,3,0.539228,0.547007,0.530697,0.534775,194312000,21162160128,0.25,0.02
"ripple","XRP","XRP",2018-06-22,3,0.535091,0.535091,0.477286,0.486947,339428992,20999798784,0.1671,0.06
"ripple","XRP","XRP",2018-06-23,3,0.487309,0.496713,0.480874,0.491284,204927008,19124588544,0.6572,0.02
"ripple","XRP","XRP",2018-06-24,3,0.491773,0.493725,0.450048,0.47738,369520000,19299774464,0.6258,0.04
"ripple","XRP","XRP",2018-06-25,3,0.477106,0.49111,0.47556,0.481753,231728992,18724169728,0.3983,0.02
"ripple","XRP","XRP",2018-06-26,3,0.482381,0.482872,0.456001,0.456001,179426000,18939273216,0,0.03
"ripple","XRP","XRP",2018-06-27,3,0.455551,0.472758,0.45196,0.47037,215618000,17885888512,0.8852,0.02
"ripple","XRP","XRP",2018-06-28,3,0.47033,0.471683,0.44575,0.448458,220566000,18466123776,0.1044,0.03
"ripple","XRP","XRP",2018-06-29,3,0.448354,0.45834,0.427302,0.45308,309777984,17603317760,0.8305,0.03
"ripple","XRP","XRP",2018-06-30,3,0.454112,0.480147,0.454112,0.466245,345528992,17829388288,0.466,0.03
"ripple","XRP","XRP",2018-07-01,3,0.465944,0.46628,0.450816,0.461358,267224992,18293938176,0.6817,0.02
"ripple","XRP","XRP",2018-07-02,3,0.461606,0.488924,0.453839,0.486122,335919008,18123620352,0.9201,0.04
"ripple","XRP","XRP",2018-07-03,3,0.486259,0.515696,0.480843,0.485223,410225984,19091548160,0.1257,0.03
"ripple","XRP","XRP",2018-07-04,3,0.485584,0.503604,0.475774,0.490043,313828992,19065044992,0.5127,0.03
"ripple","XRP","XRP",2018-07-05,3,0.490422,0.497402,0.472966,0.481625,279999008,19254996992,0.3544,0.02
"ripple","XRP","XRP",2018-07-06,3,0.480579,0.481473,0.462414,0.479151,245003008,18868705280,0.8782,0.02
"ripple","XRP","XRP",2018-07-07,3,0.478617,0.492477,0.467716,0.492477,214979008,18791673856,1,0.02
"ripple","XRP","XRP",2018-07-08,3,0.492319,0.494895,0.475966,0.477749,226644000,19329646592,0.0942,0.02
"ripple","XRP","XRP",2018-07-09,3,0.477291,0.480774,0.472653,0.47427,206344992,18739611648,0.1991,0.01
"ripple","XRP","XRP",2018-07-10,3,0.473855,0.474336,0.443261,0.445042,230418000,18604705792,0.0573,0.03
"ripple","XRP","XRP",2018-07-11,3,0.445127,0.452545,0.443574,0.450233,183887008,17476773888,0.7423,0.01
"ripple","XRP","XRP",2018-07-12,3,0.449882,0.449972,0.428033,0.435364,182139008,17663467520,0.3342,0.02
"ripple","XRP","XRP",2018-07-13,3,0.436514,0.444508,0.434805,0.438741,179403008,17138606080,0.4056,0.01
"ripple","XRP","XRP",2018-07-14,3,0.438561,0.441646,0.433895,0.439271,134840992,17218975744,0.6936,0.01
"ripple","XRP","XRP",2018-07-15,3,0.439095,0.448987,0.437194,0.445894,152903008,17239943168,0.7377,0.01
"ripple","XRP","XRP",2018-07-16,3,0.446413,0.483401,0.444505,0.483401,269283008,17527265280,1,0.04
"ripple","XRP","XRP",2018-07-17,3,0.481301,0.516604,0.470048,0.505587,347700000,18897053696,0.7634,0.05
"ripple","XRP","XRP",2018-07-18,3,0.505118,0.51956,0.477234,0.486389,367988992,19832168448,0.2163,0.04
"ripple","XRP","XRP",2018-07-19,3,0.487577,0.491237,0.471724,0.476433,293942016,19143464960,0.2413,0.02
"ripple","XRP","XRP",2018-07-20,3,0.476485,0.476485,0.436483,0.446994,295403008,18733334528,0.2628,0.04
"ripple","XRP","XRP",2018-07-21,3,0.446219,0.458755,0.438318,0.45541,180339008,17543405568,0.8363,0.02
"ripple","XRP","XRP",2018-07-22,3,0.455002,0.460989,0.44914,0.449311,158906000,17888714752,0.0144,0.01
"ripple","XRP","XRP",2018-07-23,3,0.449121,0.461783,0.444498,0.445276,194542000,17657499648,0.045,0.02
"ripple","XRP","XRP",2018-07-24,3,0.445559,0.466819,0.438565,0.457623,319956000,17517457408,0.6745,0.03
"ripple","XRP","XRP",2018-07-25,3,0.455842,0.465526,0.450719,0.459829,255872000,17921738752,0.6152,0.01
"ripple","XRP","XRP",2018-07-26,3,0.459447,0.466983,0.446849,0.44992,199587008,18063472640,0.1525,0.02
"ripple","XRP","XRP",2018-07-27,3,0.449623,0.459486,0.445224,0.453635,203720992,17677234176,0.5897,0.01
"ripple","XRP","XRP",2018-07-28,3,0.454599,0.45617,0.449695,0.453667,157346000,17872869376,0.6134,0.01
"ripple","XRP","XRP",2018-07-29,3,0.456606,0.45714,0.450249,0.453306,191966000,17951776768,0.4436,0.01
"ripple","XRP","XRP",2018-07-30,3,0.453469,0.454549,0.436964,0.446107,247714000,17828443993,0.5199,0.02
"ripple","XRP","XRP",2018-07-31,3,0.445892,0.446124,0.427753,0.435225,228767000,17530533747,0.4067,0.02
"ripple","XRP","XRP",2018-08-01,3,0.435562,0.459134,0.427168,0.445852,323200000,17124399552,0.5845,0.03
"ripple","XRP","XRP",2018-08-02,3,0.447016,0.447645,0.429939,0.430254,204898000,17574734907,0.0178,0.02
"ripple","XRP","XRP",2018-08-03,3,0.430397,0.443633,0.426481,0.440571,278870000,16921348859,0.8215,0.02
"ripple","XRP","XRP",2018-08-04,3,0.441039,0.443058,0.427125,0.428507,185678000,17332793629,0.0867,0.02
